in.store,age,items,amount,region
0,61,3,1298.3,4
1,41,6,653.07,1
1,39,8,635.67,1
0,25,5,870.43,4
1,47,4,804.62,4
0,50,2,2849.4,4
0,36,2,1278.2,3
0,79,2,485.96,2
0,70,5,474.86,2
1,21,4,824.21,1
1,44,4,803.95,3
1,20,2,294.95,1
1,19,6,1267.9,4
0,46,7,393.35,3
0,32,7,1116.9,3
1,44,6,520.15,3
0,18,5,1993.4,4
1,54,7,290.71,4
0,47,4,1180.8,4
0,65,8,740.41,1
0,50,3,540.49,3
1,71,7,892.98,3
1,35,8,98.28,1
0,36,3,996.91,4
0,38,2,2612.3,3
1,61,3,563.36,1
1,31,1,698,1
1,63,8,779.37,1
0,56,5,452.22,2
1,47,2,1786.7,4
1,48,6,976.73,1
0,54,2,2631.8,3
1,58,5,696.98,1
0,35,2,407.1,2
0,59,4,144.93,2
0,60,3,2929.5,4
0,51,8,2965.1,4
0,55,7,1732.6,3
0,54,6,1030.9,4
0,28,6,1724.2,4
1,68,7,109.54,1
1,27,4,375.88,1
0,81,6,296.55,2
1,35,2,276.76,3
0,53,7,446.68,2
0,36,8,457.56,2
1,48,4,1272,4
1,55,5,653.1,3
0,40,8,1184.8,3
1,48,2,865.9,1
0,85,3,170.48,2
1,43,5,540.48,1
0,78,5,145.29,2
0,41,2,938.58,4
0,30,6,1520.1,4
1,21,3,366.63,4
0,49,7,185.72,2
0,62,8,455.08,2
1,62,5,949.7,3
0,58,8,2485,3
1,47,2,811.45,3
1,42,2,512.7,1
1,43,7,270.4,1
1,48,3,65.31,3
0,26,3,774.19,1
0,75,8,295.33,2
1,51,3,219.57,3
1,25,2,535.51,4
1,49,8,1168.2,4
1,36,4,715.02,3
1,55,4,590.9,3
1,34,6,463.63,4
0,41,2,1464.1,3
0,49,5,2322.1,3
0,35,7,548.26,1
1,22,3,1175.4,4
0,45,8,2574.6,4
1,55,5,1440.9,4
1,19,2,355.52,4
1,35,5,809.76,1
0,66,6,119.43,2
1,20,3,1306.5,4
0,51,3,1336.6,4
1,64,2,594.43,3
0,46,8,116.45,2
1,44,5,1681.6,4
1,27,5,1515,4
0,38,2,2590.4,3
1,40,2,1283.1,4
0,44,6,146.71,3
1,64,7,401.19,3
0,70,7,220.86,2
0,35,4,249.59,2
1,45,6,245.47,1
1,55,2,648.65,3
0,39,7,777.38,1
0,68,8,444.95,2
0,58,8,197.37,2
0,35,2,1131.4,4
1,41,1,608.74,1
1,47,4,109.34,1
0,54,6,30.74,2
0,18,8,2425.3,3
0,23,8,786.1,4
0,33,3,1687.9,4
0,35,1,1974.6,4
0,56,7,86.97,2
0,38,2,2645.5,3
0,19,2,2413.8,4
0,50,7,147.46,4
0,52,6,116.9,2
1,68,6,853.04,3
1,44,2,290.99,3
0,38,6,424.37,2
1,25,3,890.32,1
0,18,7,317.83,3
1,44,2,594.64,4
1,40,2,662.18,1
0,42,6,319.48,2
0,76,5,471.62,2
0,52,7,326.47,2
1,38,5,1316.3,1
1,44,1,158.52,3
0,41,4,401.32,2
1,31,4,663.25,3
1,28,4,297.66,4
0,55,3,242.66,2
0,43,6,31.38,2
1,47,5,1107.2,1
0,28,2,2533.1,4
0,56,6,434.11,2
1,19,2,1039.6,4
0,41,6,256.97,1
0,83,5,228.22,2
0,49,2,320.55,4
1,53,6,60,1
1,70,4,107.4,3
0,33,1,1264.1,3
1,68,7,798.69,3
0,47,5,903.76,3
1,58,6,225.16,1
0,23,5,1261.8,1
0,44,6,849.8,4
1,33,3,234.59,1
0,22,7,1193.6,3
0,66,2,177.64,2
1,66,7,307.63,1
0,58,2,54,2
0,42,3,78.84,2
1,50,5,1038,4
0,57,2,172.92,2
1,19,7,424.5,4
0,43,1,821.51,4
1,67,7,136.97,1
1,36,5,534.34,3
0,79,8,140.04,2
0,59,3,1941.7,3
0,79,6,461.84,2
1,49,1,1308.6,4
0,83,4,451.51,2
0,32,2,40.54,2
1,53,4,661.01,4
1,41,7,1809.6,4
0,54,8,1639.1,4
0,70,3,457.04,1
0,59,6,912.24,4
1,34,2,257.66,3
0,38,5,192.19,2
0,72,6,23.17,2
0,39,6,378.39,2
0,41,3,1881.8,4
0,51,4,1548.9,4
0,61,8,153.99,4
1,69,3,796.98,3
0,76,3,349.2,2
0,44,4,612.9,3
0,66,8,554.35,1
1,55,8,1505.8,4
1,34,6,921.32,3
0,47,5,704.73,4
0,58,3,216.36,2
0,51,2,103.07,2
0,21,1,2039.9,4
1,26,2,867.2,1
1,47,5,999.91,4
0,29,5,593.65,4
0,43,8,1478.4,1
0,83,2,97.05,2
1,30,2,501.04,4
1,29,3,1245.1,4
1,44,7,1423.3,4
1,69,6,842.97,3
0,42,7,1868.1,4
0,47,2,40.02,2
1,43,5,498.31,3
0,35,8,216.23,2
0,24,6,1414,4
0,64,6,81.85,2
1,44,5,1338.7,4
1,48,2,755.56,3
1,36,4,1719.4,4
1,26,1,1523.9,4
0,36,8,359.37,2
0,32,3,425.75,2
1,27,4,731.96,1
0,35,2,2460.8,3
0,27,7,631.67,4
1,35,4,742.69,1
0,36,8,1985.4,1
0,21,2,1389.9,1
1,51,1,865.51,3
0,71,1,396.34,2
0,76,5,251.69,2
0,38,4,1636.2,4
1,45,4,1240.3,4
0,63,4,2897.2,4
1,34,2,733.48,4
0,20,5,720.49,4
1,32,4,738.85,3
0,60,4,2999,4
1,64,3,197.6,3
1,22,3,1837.1,4
0,61,5,863.42,1
0,43,3,1779.8,4
0,62,8,140.01,2
0,29,7,213.59,2
1,54,8,1018.8,4
0,20,2,1678.5,4
0,58,4,152.41,3
0,39,6,2608.6,3
0,32,1,2987.4,3
0,34,4,801.44,3
1,19,2,83.04,1
1,66,3,545.46,1
1,74,7,269.16,3
1,53,1,1783.5,1
1,73,6,89.08,3
0,27,6,2224.4,3
1,36,3,1215.8,4
1,36,2,961.37,1
0,23,7,2832.7,4
1,31,3,305.44,1
0,57,6,431.96,4
0,33,4,263.68,2
1,23,4,1723.7,4
0,58,5,402.72,2
0,34,6,430.43,2
1,53,4,490.84,1
1,32,6,277.03,4
0,48,6,433.35,2
1,28,6,818.07,1
0,70,4,444.86,2
0,38,5,2267.7,4
0,43,3,1895.1,3
1,19,5,400.89,1
1,63,4,107.55,1
0,31,7,2002.7,3
1,31,6,399.75,4
1,27,4,620.27,3
1,19,5,1278,4
1,71,2,623.69,3
0,24,2,364.88,1
1,36,5,1644.5,4
0,72,7,470.61,2
0,28,2,798.27,1
1,20,2,641.42,1
1,54,7,1360.4,4
1,48,1,241.08,4
1,24,4,595.57,3
0,40,6,374.02,4
0,48,7,98.51,2
1,62,3,699.87,3
0,84,5,423.39,2
0,84,6,336.61,2
1,69,6,304.44,3
1,49,6,1489.2,4
0,82,2,466.08,2
0,31,7,2271.3,4
1,41,2,955.89,3
1,26,5,556.07,1
0,31,2,242.28,4
1,43,2,480.24,3
1,25,2,1961.9,1
0,49,8,53.52,2
1,50,5,1184.2,4
0,54,7,647.49,4
1,38,6,1726.6,4
0,33,6,446.43,3
0,25,3,1252.3,4
1,60,3,267.22,1
0,77,8,220.38,2
0,45,5,1971.9,3
0,47,5,291.59,2
0,30,3,633.49,3
0,28,6,116.28,4
0,49,1,30.61,2
0,51,4,1912.1,4
1,48,6,709.58,1
0,51,4,1400.8,4
0,68,5,390.14,2
0,39,8,91.42,2
1,40,7,299.72,3
0,31,7,1305.6,4
1,24,5,997.1,4
0,28,4,372.37,4
1,25,6,1655.2,1
1,63,5,84.83,3
0,49,2,2601.2,4
0,59,8,526.76,3
0,63,2,1069.3,3
0,30,6,1060.1,3
1,42,6,909.47,4
0,22,6,1235.4,1
1,30,7,879.1,4
0,70,4,774.35,1
0,43,6,217.92,2
0,64,5,168.95,2
1,32,6,1769.6,1
0,38,8,1912,3
0,22,7,2143.9,4
1,33,3,469.82,3
1,72,2,529.76,3
1,35,3,311.37,4
0,53,4,2659.8,3
1,24,2,507.2,1
1,64,4,310.63,3
0,36,6,2734.6,4
0,46,7,974.6,3
0,84,2,290.08,2
1,56,6,715.55,3
0,49,5,2494,3
0,22,5,563.26,1
1,38,4,474.72,4
0,57,5,157.88,2
0,56,6,2927.5,4
0,74,5,276.73,2
1,38,4,1866.5,4
1,43,6,1089.6,4
1,43,8,1718.7,4
1,44,4,1036.4,4
1,42,3,1701.2,4
0,61,6,109.88,2
0,49,7,1151,4
0,78,4,11.91,2
1,50,6,700.05,1
1,32,3,1500.1,1
1,32,5,400.41,3
0,44,5,184.67,3
1,32,8,1559.6,4
1,64,3,221.71,1
0,53,4,190.56,2
0,56,2,296.63,2
0,24,5,1811.6,3
1,52,3,57.95,1
1,50,2,1263.8,4
0,30,5,2158.4,3
0,66,3,400.55,2
1,34,6,1361.5,1
0,35,6,948.04,4
1,22,4,248.83,1
1,54,5,118,3
0,60,2,200.04,2
1,43,4,386.02,1
1,48,8,1591.8,1
0,59,6,1724.2,4
0,50,2,1454.8,4
1,27,6,1447.6,1
0,62,6,557.92,4
0,56,4,2290.9,4
0,68,6,412.42,2
0,52,2,132.31,1
1,44,6,662.74,4
1,27,7,392.35,3
1,36,4,299.96,1
1,35,3,766.8,3
0,29,3,266.96,2
0,62,5,2330.6,4
1,25,8,691.6,1
0,40,7,2681.7,3
0,44,3,2420.4,4
1,38,3,111.04,4
1,70,3,913.81,1
0,84,4,180.22,2
0,31,2,2142.1,4
0,76,4,281.8,2
0,58,4,366.84,2
1,44,2,1439.6,4
0,57,5,171.22,4
1,54,3,1833.8,1
0,56,1,693.46,4
0,52,4,2773.3,4
1,22,5,138.8,4
0,72,3,263.97,2
1,26,3,347.83,4
0,80,5,369.8,2
0,33,1,1911.9,4
1,30,5,788.25,3
1,53,4,614.06,3
1,51,7,822.84,4
1,66,4,738.57,3
1,62,1,445.46,1
0,34,4,1763.5,4
1,22,7,699.4,1
1,31,7,1405.8,4
0,29,6,742.46,1
0,21,5,593.75,4
1,50,6,153.1,4
1,20,2,1043.9,4
0,42,3,2290.9,4
1,55,7,884.25,3
0,29,3,271.19,1
1,51,3,1112.2,4
0,36,7,1676.1,1
0,30,3,430.7,2
0,38,7,295.02,2
0,83,2,244.64,2
1,54,6,128.73,1
1,43,6,1342.1,4
0,36,6,1958.1,3
1,39,5,117.42,1
0,38,6,456.57,2
0,61,4,2556.4,3
1,49,5,1850.6,1
1,36,8,849.05,3
0,77,8,453.07,2
1,48,3,409.51,4
0,68,3,387.01,2
1,36,7,362.99,1
1,55,7,440.03,4
0,25,2,2151.4,4
0,80,3,80.29,2
1,40,5,221,1
0,32,5,282.54,2
1,37,4,104.96,1
0,83,8,47.88,2
0,60,1,354.04,2
0,50,4,2905.6,4
1,32,7,747.77,1
1,35,5,506.13,4
1,31,4,1489,4
0,33,2,445.64,3
0,51,4,2940,4
0,45,4,926.92,3
1,34,4,936.52,1
1,29,7,1548.6,4
0,51,5,256.65,2
1,36,3,986.74,1
0,81,4,89.8,2
1,30,2,1260.7,4
0,21,1,441.4,3
0,32,8,634.23,4
1,27,7,551.65,1
1,49,3,1448.6,4
0,56,8,2855.2,4
1,28,6,244.68,1
0,56,6,2637.6,4
1,53,4,1584.7,1
0,20,5,1246.9,4
1,34,5,481.05,3
1,27,1,1891.3,1
0,28,4,119.87,2
1,31,3,207.58,1
1,29,3,1391.3,4
0,46,3,203.07,2
1,42,4,1804.6,1
0,49,1,211.38,2
0,31,2,1918.9,3
0,45,6,1931.1,4
1,29,4,753.34,3
0,25,2,359.49,1
1,35,5,1027.3,4
0,22,7,2648,4
0,48,4,1253,4
1,27,7,909.21,3
0,58,7,2495.5,3
0,72,2,282.98,2
1,58,7,238.99,1
0,75,8,91.78,2
1,39,3,680.02,3
1,37,2,759.66,1
0,24,3,683.5,3
1,25,1,974.92,4
1,39,2,1745.7,1
1,69,3,576.65,3
0,34,5,2531.4,4
1,42,5,1731.1,4
1,43,4,278,3
0,40,3,2566.1,3
1,34,2,568.55,1
0,46,8,1736.1,3
0,21,4,218.6,4
1,37,3,1099.4,1
1,23,8,1135.6,4
0,58,2,2704.1,4
0,58,2,1539.2,3
0,56,3,2239.6,3
0,68,5,26.2,2
0,33,1,404.72,2
1,47,5,1861.3,4
1,26,4,1920,4
0,75,6,149.96,2
1,52,4,562.28,4
1,56,7,513.51,3
0,41,5,494.81,2
0,29,8,371,3
0,24,6,2311.6,3
1,27,2,71.61,4
1,53,7,661.27,3
1,53,2,1836.9,4
0,56,7,951.75,4
1,54,2,852.22,3
1,40,5,1403.8,4
0,42,3,254.99,2
0,62,7,1228.3,4
0,61,4,696.73,1
0,46,8,34.11,2
1,66,6,238.23,3
0,52,7,2578.9,4
0,44,2,1925.4,4
0,74,5,180.8,2
0,76,7,453.42,2
1,29,6,994.08,4
0,59,8,221.91,4
1,42,6,1202.9,4
0,44,1,2569.9,3
1,28,2,1237,1
0,60,8,986.58,3
0,22,1,894.83,1
0,66,7,262.16,2
0,42,7,298.49,2
1,48,4,500.08,4
1,59,4,521.21,3
1,51,7,943.55,1
1,50,7,894.21,3
0,22,7,1896,4
1,39,5,860.16,1
0,40,2,149.43,2
1,48,3,1882.3,4
1,47,5,706.32,1
0,35,4,379.6,2
1,49,4,207.21,1
1,40,4,1877.9,1
1,42,8,1532.1,1
1,57,2,405.4,3
0,80,2,469.03,2
1,46,7,114.05,1
0,51,8,2085.3,3
1,60,6,576.12,1
0,37,3,1128.7,4
0,50,7,171.02,2
0,83,1,404.3,2
1,42,5,305.61,4
1,68,1,71.49,1
1,50,2,672.54,3
0,48,1,1778.3,4
1,55,4,1554,4
0,64,6,387.25,2
1,45,8,1212.2,4
0,27,5,1138.4,3
1,43,6,143.32,3
1,48,3,512.88,4
0,70,6,435.34,2
0,49,3,2642.7,4
1,33,6,92.05,3
0,35,3,845.98,1
0,19,4,1427.4,3
1,27,6,1037.4,4
0,50,4,2764.4,4
1,32,4,218.34,1
0,53,3,1881,1
1,52,3,1205.5,4
1,42,5,504.78,3
1,36,3,648.95,4
0,81,3,441.69,2
1,59,7,256.91,1
1,29,6,710.89,1
1,20,5,290.76,1
1,27,7,449.69,3
1,54,2,336.45,4
0,67,2,342.09,2
0,52,7,704.42,1
1,66,2,895.35,1
0,23,2,1886,4
1,46,4,439.55,3
0,62,3,859.05,4
0,73,2,59.22,2
1,21,4,904.27,4
1,53,4,927.52,1
0,29,6,338.58,2
0,47,5,452.99,2
0,42,3,434.16,4
0,51,4,2044.2,4
1,42,2,801.53,3
1,47,6,587.92,3
0,56,3,798.57,4
1,37,3,1058.3,1
0,80,6,209.38,2
0,55,5,444.71,2
0,26,2,1259.2,4
1,29,4,743.04,4
1,66,1,992.77,1
0,47,4,2349.5,4
0,52,3,247.11,2
1,66,5,665.5,3
0,33,1,337.26,2
0,53,2,258.15,2
1,53,5,321.09,4
1,45,1,382.99,4
0,29,3,862.5,3
0,31,1,819.55,4
0,75,6,356.27,2
1,68,4,770.47,3
1,25,5,837.36,1
0,52,8,2148,3
0,43,6,108.79,2
0,28,3,196.4,2
1,68,7,344.4,3
1,45,2,118.9,4
0,55,6,2945,3
0,54,6,28.27,2
0,74,3,110.6,2
0,68,5,385.92,2
0,82,5,467.38,2
0,56,8,439.89,3
1,52,1,712.1,1
0,25,7,1067.7,4
0,48,4,1663.4,3
0,42,6,180.05,3
0,62,1,475.1,2
0,62,2,503.07,4
0,36,6,188.38,2
0,68,7,488.3,2
0,74,5,498.08,2
0,59,7,295.1,2
1,31,4,867.15,4
0,73,7,495.06,2
0,29,6,265.97,2
1,29,4,804.83,3
0,20,4,785.23,4
1,50,8,1075.7,4
0,24,7,2991.2,4
1,27,3,508.91,3
1,46,3,532.06,1
1,71,6,554.62,1
1,54,7,538.32,3
0,32,5,2816.5,3
1,34,3,712.07,1
1,42,6,1586.5,4
0,68,4,376.17,2
0,61,4,1709.6,3
0,33,2,759.68,4
1,56,6,750.92,3
1,37,1,1752.7,4
0,65,5,244.71,2
0,81,7,227.21,2
1,46,7,82.2,1
0,59,6,393.93,2
0,32,4,156.03,2
0,49,2,61.43,2
1,74,2,214.45,3
0,46,6,970.62,1
0,42,3,2040.7,4
0,40,6,2107.2,3
1,63,5,941.01,3
1,52,6,762.62,1
1,27,8,287.59,4
0,72,7,285.33,1
1,31,3,593.19,1
0,32,6,893.98,4
1,64,4,680.59,3
0,45,3,2800.9,4
0,34,6,29.32,2
1,44,4,1823.1,1
1,34,4,710.66,3
1,53,4,810.05,1
0,48,7,2779.5,4
1,65,6,560.73,1
1,44,6,854.97,3
1,40,4,154.51,3
1,64,2,113.85,3
1,67,5,958.78,3
1,55,8,1444.5,4
0,29,4,180.37,2
1,27,3,253.93,4
0,25,7,1262,4
0,44,6,2817.1,4
0,50,2,1754.2,3
0,38,3,1977.3,4
1,29,2,255.92,3
1,42,4,1298.6,4
0,39,6,10.2,2
0,44,5,7.38,2
0,39,3,124.98,2
0,50,5,1559.6,4
1,20,4,244.86,4
0,58,4,134.6,2
1,27,4,473.29,4
1,36,2,1736.8,4
0,42,2,1194.3,4
1,39,5,938.36,4
0,50,2,2068.4,3
1,30,5,54.06,4
0,38,3,405.34,2
1,66,8,720.92,1
1,21,7,1785.3,1
1,32,5,67.44,1
0,43,7,1088.4,4
0,83,7,109.11,2
0,53,6,2689.5,4
0,25,5,2952.3,4
0,71,5,254.19,2
1,31,7,988.26,3
0,35,2,811.87,4
1,44,6,699.86,4
1,29,4,410.06,4
1,25,1,657.6,3
0,70,7,487.24,2
0,43,1,2025.8,4
1,30,3,607.72,3
0,71,1,293.39,2
0,78,2,440.16,2
1,72,4,79.52,1
1,20,8,534.73,4
1,21,5,1545.4,1
0,75,3,315.31,2
0,29,6,2406.2,4
1,33,7,410.11,3
0,27,4,516.66,1
1,36,8,968.21,3
1,60,4,536.17,3
1,63,2,752.38,3
0,42,7,2560,3
1,54,1,322.52,1
0,31,8,240.85,2
0,40,8,2308,4
0,37,4,1428.3,3
0,20,6,2813.6,3
1,64,3,175.83,1
1,46,3,222.01,3
1,43,2,615.55,1
0,67,7,293.43,2
1,46,4,862.3,4
0,32,4,411.4,3
1,45,7,158.47,1
0,35,7,248.35,4
0,36,2,353.5,2
1,28,4,1820.4,4
1,33,6,1388.6,4
1,27,2,1492.4,1
0,30,5,1882.2,4
1,33,2,1693.9,4
1,32,4,459.59,4
1,61,5,898.83,1
1,29,3,361.37,1
0,41,6,314.55,2
1,69,7,159.7,3
0,47,1,2186.5,4
0,66,3,492.62,2
1,27,5,972.89,3
0,72,3,558.4,1
1,34,8,275.34,1
1,67,3,483.23,1
0,74,2,305.2,2
0,60,7,1123.2,3
1,42,5,1541.3,4
0,30,5,1375.7,3
0,38,3,2596.6,4
1,58,6,193.92,1
0,22,3,2499.8,4
0,48,4,1642.4,4
0,24,7,1518.1,4
1,30,7,344.91,4
0,57,6,2363.3,4
0,50,4,235.36,2
0,22,6,2433.8,3
0,52,7,1918.2,3
0,55,2,365.14,2
0,55,4,290.93,2
1,49,2,112.8,4
0,83,7,283.45,2
1,28,1,1851.4,4
0,23,7,625.56,1
1,42,1,745.09,1
1,38,4,425,4
1,49,6,576.17,4
1,24,5,70.84,4
0,76,3,207.84,2
0,49,6,320.76,2
1,21,6,180.68,4
0,67,8,413.43,2
1,73,1,633.41,1
1,32,6,537.31,4
1,19,7,1995,1
0,51,8,1174.8,1
0,42,2,361.13,2
1,56,6,494.48,3
1,30,6,851.68,1
0,54,2,1546.9,1
0,55,6,274.83,2
0,42,6,150.12,2
0,55,3,2621.7,3
0,75,1,96.55,2
0,45,2,352.2,2
0,51,1,2479.6,4
0,49,6,2696.8,3
0,48,7,633.03,3
0,72,6,205.79,2
0,45,4,35.11,2
1,61,5,394.37,1
0,57,2,281.18,2
0,71,3,420.88,2
1,48,3,1419.3,1
1,40,8,1363,4
1,66,2,304.6,3
1,30,5,762.76,1
1,20,8,399.32,4
0,46,3,1592.4,4
0,60,4,389.27,2
0,32,1,163.38,2
0,64,6,149.81,2
1,60,3,843.85,1
0,43,6,540.43,4
1,52,3,1020.2,4
1,42,6,709.52,3
0,57,3,1122.8,4
1,38,5,541.51,3
1,28,8,1123.8,4
1,36,2,1070.6,4
0,29,5,1568.4,3
0,21,3,2913.5,3
0,83,5,113.2,2
0,71,6,574.25,1
0,54,6,1605.4,4
0,74,1,150.89,2
0,78,3,327.15,2
1,46,1,886.26,3
0,81,6,414.94,2
1,39,1,1991.7,1
0,37,8,335.87,2
1,64,5,900.88,1
1,37,7,1564.6,4
0,22,4,1788.7,3
0,76,3,17.82,2
1,53,5,456.86,4
1,34,3,1709.8,4
0,57,4,510.18,1
1,41,5,1576.5,1
1,72,8,847.09,3
1,31,8,1130,4
0,77,3,239.76,2
1,70,1,526.97,3
0,51,6,1554.9,4
1,50,3,163.31,3
1,31,6,1562.1,1
0,47,5,315.86,2
0,47,3,643.33,1
1,36,5,657.52,4
0,75,7,338.94,2
1,41,3,1160.2,4
0,54,5,374.6,3
0,51,4,1392.9,3
1,26,4,85.07,3
0,62,2,2762.3,3
0,34,3,1534,4
0,29,5,154.3,2
0,45,7,394.27,4
0,19,4,148.23,4
0,52,6,591.39,3
0,56,6,1612.8,3
1,58,3,863.38,3
1,33,6,191.05,1
0,36,4,350.25,2
1,46,7,867.96,3
0,62,8,1314.8,4
0,77,5,13.3,2
1,29,7,449.35,3
1,25,6,340.01,1
1,56,4,949.36,3
1,54,3,1191.3,4
0,30,3,1320,4
0,62,7,2238.6,4
0,48,6,1909.6,4
0,55,4,1858,4
0,32,5,320.75,1
1,46,4,1808.2,4
1,47,5,921.22,4
0,33,8,360.77,2
0,71,5,14.16,2
0,19,2,1517.2,4
0,51,7,2039.7,4
0,54,7,493.54,4
0,64,6,169.99,1
0,58,8,245.89,4
1,35,6,531.46,1
0,59,2,465.2,2
1,54,3,165.74,4
1,49,2,1252.8,4
0,21,5,759.92,4
1,21,7,187.92,4
0,37,7,2329.8,4
1,71,4,315.33,1
0,62,7,885.64,4
1,33,2,1624,4
0,60,2,140.29,2
0,49,7,1398.5,4
1,60,3,237.28,1
0,33,1,1275.7,4
1,69,5,349.68,3
1,61,7,454.61,3
0,67,7,821.68,1
0,81,3,104.98,2
0,45,5,405.96,2
0,41,5,163.88,2
0,30,7,633.99,4
1,38,4,1853.3,1
0,30,4,504.14,4
1,63,7,395.58,1
0,55,7,775.52,4
1,29,4,125.24,3
0,52,8,1245.2,4
0,36,1,1460.1,3
1,24,8,438.72,1
0,57,6,486.15,2
1,58,2,932.01,1
0,40,4,1159.9,4
0,57,4,2443.8,4
0,54,5,126.93,2
1,50,6,516.67,1
1,53,6,1019.6,4
1,36,2,1262.6,1
0,60,8,1032.3,3
0,42,4,1872.4,3
0,40,4,2957.5,4
0,45,8,240.03,4
1,48,7,1928.6,4
1,61,2,154.94,1
0,44,2,184.41,4
1,45,7,1138.5,4
0,84,5,455.45,2
0,38,7,245.72,2
1,71,2,206.81,3
1,58,5,896.9,3
0,47,6,2960.2,4
0,46,6,581.8,4
0,84,7,255.67,2
0,22,3,656.7,4
1,25,4,66.94,1
0,81,1,228.47,2
0,72,6,132.38,2
0,29,5,461.17,2
0,55,7,765.91,1
0,61,3,2754.4,4
0,37,1,645.24,3
1,62,5,59.3,1
1,40,4,1006.8,4
0,62,5,2812.1,3
1,65,7,906.38,1
1,51,3,375.57,4
0,57,4,147.6,2
0,54,2,290.67,2
1,23,3,55.58,4
0,77,3,387.75,2
1,48,7,998.62,1
0,84,5,308.47,2
0,42,4,313.13,2
1,37,3,1577.8,4
0,46,4,778.58,4
1,47,2,1264.1,4
1,24,4,545.41,3
0,70,2,6.54,2
1,36,2,693.65,3
0,58,4,58.75,2
1,47,7,1850.2,1
0,46,8,1269.1,4
0,29,6,356.44,2
1,54,5,895.7,3
0,73,4,400.32,2
1,46,4,445.86,1
0,54,3,1202.7,4
1,53,3,276.56,4
0,36,5,2250,3
0,61,7,283.67,2
1,27,2,1786,4
0,31,8,212.58,2
1,50,8,195.24,4
1,72,2,244.87,1
1,31,2,289.79,1
1,42,6,647.13,3
1,48,7,291.36,3
0,35,8,2978.6,4
1,34,7,778.64,3
0,77,2,18.47,2
1,53,5,95.18,1
1,28,5,823.32,4
1,59,3,577.42,1
1,48,3,591.66,3
0,30,2,1875.1,3
0,22,7,1062.4,4
0,63,5,1552.8,3
1,48,4,1996.6,1
0,65,8,418.45,2
0,28,4,657.73,4
1,35,2,684.08,4
1,36,2,1561.8,4
0,57,7,312.29,1
0,28,3,763.84,1
0,26,6,2447,4
1,33,5,1098.2,4
1,58,6,143.38,3
0,40,5,651.38,3
1,26,4,1448.8,4
0,54,2,1091.6,4
0,27,6,2350.9,4
1,26,4,1798.5,1
1,69,6,54.72,3
0,62,6,465.77,2
0,46,3,2288.7,3
0,69,1,206.7,2
0,46,5,873.1,4
0,25,6,546.52,3
1,43,2,572.14,4
1,44,3,188.3,4
1,64,6,511.15,3
0,67,5,454.39,2
1,43,5,1437.1,4
1,54,2,984.6,3
0,37,5,1652.9,1
0,26,4,2360,4
1,69,6,593.92,1
0,41,1,2908,4
0,52,2,908.78,4
1,33,2,489.15,1
0,58,8,910.33,1
1,38,8,265,4
1,49,3,1265.9,4
0,28,2,1201.7,1
0,29,7,886.09,4
0,45,7,1868.9,4
0,69,2,55.52,2
0,28,3,202,2
0,47,1,168.65,3
1,59,7,404.45,3
0,41,5,328.32,2
0,61,4,236.76,2
0,25,3,2043.8,3
1,31,5,691.2,3
0,49,2,13.07,2
1,33,4,93.7,3
0,31,6,1535.9,1
1,35,7,238.74,3
0,23,4,1417.7,4
0,29,3,1217.3,3
1,37,3,1933,4
0,53,2,68.17,2
0,44,2,260.2,2
1,24,6,1182.4,4
0,80,3,66.46,2
0,66,7,392.79,2
1,47,7,56.93,3
0,42,2,1653.7,4
1,41,6,639.34,1
0,48,8,1238.1,1
1,65,6,156.62,3
0,52,4,2979.3,3
0,53,5,101.17,2
1,68,5,764.48,3
0,73,6,145.39,2
0,63,6,457.22,2
0,75,5,173.9,2
0,25,2,343.31,4
1,73,7,988.84,3
1,36,2,840.86,3
1,52,6,848.11,3
0,47,6,632.37,1
1,36,7,642.75,1
0,82,6,65.8,2
0,33,2,184.74,2
0,80,5,448.89,2
0,57,5,429.94,2
0,46,2,82.5,1
1,34,3,302.73,1
1,63,7,911.06,1
0,60,7,143.13,2
0,55,5,56.91,1
0,36,2,1876.8,4
1,58,4,301.01,3
0,41,5,43.37,2
1,22,3,1161,1
0,34,4,173.5,2
1,35,1,1139.3,4
1,60,6,231.34,1
0,48,5,146.31,2
0,48,6,277.85,2
1,70,7,823.62,1
1,40,5,902.73,3
0,56,3,71.85,2
1,44,4,646.62,4
0,32,6,475.26,1
1,70,3,493.22,3
1,52,2,960.68,3
0,39,2,336.89,2
1,43,5,872.43,4
0,54,6,1553.8,1
1,58,5,504.97,3
0,32,4,793.2,3
1,20,2,1819.6,4
0,34,7,1562.5,4
0,78,8,37.58,2
0,41,4,186.65,2
0,40,8,282.62,4
0,25,6,2125.8,4
1,37,3,376.76,3
1,28,1,293.07,3
0,48,7,1468.5,4
1,45,5,455.75,1
0,34,2,163.21,4
1,39,5,1868.9,4
1,63,6,72.42,3
0,34,7,109.35,2
0,74,4,436.33,2
0,46,4,590.01,1
1,53,6,1017.3,4
1,42,2,762.19,1
0,51,5,1018.5,4
0,78,6,10.43,2
0,32,5,276.86,2
0,49,2,132.47,2
0,53,1,316.72,2
0,51,7,2022.7,3
1,54,7,970.65,3
1,44,8,919.23,1
1,73,6,992.53,3
0,38,5,249.2,1
1,38,5,1824.8,4
0,48,3,2539.5,4
1,47,4,383.01,3
0,82,8,19.27,2
0,51,5,891.18,4
1,68,4,301.4,3
1,20,7,1703,4
0,32,1,1770.4,4
0,50,3,413.43,2
0,52,2,100.5,2
